Factory Wheel Warehouse,,,
ALY74709U35 - WL;14-15 OPTIMA;17X6.5;5VNTMACHD AND LT CHARC;TAKE TPMS,,149.99,
ALY75181U20N - WL;16-19YARIS/IA;16X5.5;10SPALL PAINTED SILVER replica,,142.48,
ALY03407U80 - WL;99-00 FORD PU SD;16X7;6HOLEALL POLISHED;03-05 PU/ EXCR,,141.82,
STL03039U40 - STL03039U40,,140.66,
ALY69986U20*CORE - ALY69986U20*CORE,,140.00,
STL63780U45N - WL;99-03 ODYSSEY;16X6.5,,136.95,
STL62499U45N - WL;08-18 ROGUE;16X6.5;RND VENT,,136.53,
ALY59286U10 - WL;99-00 3 SERIES;15X6.5;10SPK01-05 CANADIAN MARKET,,136.24,
STL03942U45 - WL;13-19 ESCAPE;17X7.5;10 VNT,,135.33,
STL69723U45N - WL;98-11 BETLE/GOLF;16X6.5,,135.33,
ALY68801U30*CORE - WL;12-13 IMP WRX;18X8.5;10SPK,,130.00,
STL63844U20 - WL;02-04 CR-V;15X6,,127.48,
"ALY59612U20*CORE - 2006-2012 BMW 323i 17""x8"" (59612)",,126.08,
STL72688U45 - STL72688U45,,125.48,
"ALY02433U91*CORE - 2011-2014 Chrysler 200 18""x7"" (2433)",,125.00,
"ALY10010u20*CORE - Ford Focus 16"" 15-16 Silver",,125.00,
DAS.5411B - VALVE CORE REMOVER,,123.00,
ALY05543U20*CORE - WL;12-19 CORV;20X12-13;5DBLSPALL PAINTED SILVER REAR,,120.00,
ALY05581U20*CORE - WL RR;12-15 CAMARO;20X9;5SPALL PTD MEDIUM SILVER,,120.00,
ALY09118U90*CORE - ALY09118U90*CORE,,120.00,
ALY64966U79*CORE - MAZDA MX5 DARK HYPER 2016-20,,120.00,
ALY73760U78 - ALY73760U78,,120.00,
STL02162U20 - STL02162U20,,117.30,
STL02472U20 - STL02472U20,,117.30,
STL10049U20 - STL10049U20,,117.30,
STL69457U20 - STL69457U20,,117.30,
"STL85404U20 - 2014-2019 Mercedes Sprinter Steel 16""",,117.30,
STL09098U45 - STL09098U45,,117.11,
ALY62624U45 - ALY62624U45,,115.91,
STL02534U20 - STL02534U20,,115.91,
STL05195U20 - WL;99-19 GMC;CHEV 2500-3500,,115.91,
STL01332U45 - WL;83-96 GM;14X5.5;BLACK,,115.41,
ALY85412U20 - ALY85412U20,,115.24,
STL03259U20 - STL03259U20,,115.24,
stl62449u20 - WL;05-19 FRONTIER;16X7;SPARE,,115.24,
STL62491U20 - STL62491U20,,115.24,
ALY70877U35 - WL;15-17 SONATA;17X7;10SPKMACHD AND MED GREY;TAKE TPMS,,115.00,
STL03035U20 - WL;92-97 FRD PU/98-07 VAN;16X7,,114.04,
ALY02410U91*CORE - WL;14 CHARGER;19x7.5;5 DBLE SPPOLISHED AND BLACK,,111.52,
STL03404U20N - WL;00-11 RANGER PU;15X7;7 SPK,,110.00,
"September 13, 2021 2:48:24 PM EDT",Page 15 of ,,21
Factory Wheel Warehouse,,,
Gross Sales By Product,,,
Date Range: 04/01/2021 - 06/30/2021,,,
 ,,,
Product,,Sales,
50 grit - sand paper,,108.15,
ALY05673U35 - WL;15-18 COLORADO;18X8.5;5SPKSLOW MACHD AND MED CHARC MET,,107.87,
ALY70686U10 - WL;00-05TBRN/01-6ELAN;15X6;5SPSPARKLE SILVER,,107.26,
DAS.6-110 - BERU VALVE STEM REBUILD KIT box of 10 (1090K),,105.60,
STL03394U45 - WL;00-02EXPDTN/FRD PU;16X7,,105.07,
STL09029U20 - WL;88-00 JEEP;15X7;6 SPOKE,,105.07,
STL99022U20 - STL99022U20,,105.07,
STL02142U45 - STL02142U45,,103.82,
STL03536U45 - WL;04-11 CRNVIC/GRNMAR.;16X7,,103.82,
ALY02674U90*CORE - WL;19 RAM 1500;20x9;5 SPOKE POLISHED AND  MEDIUM CHARCOAL,,100.00,
"ALY03366U10*CORE - 2000-2003 Mercury Sable 16""x6"" (3360)",,100.00,
ALY03367A20*CORE - 2.75CNTR CAP;GRVD FLNG;NEW;ALLWL;00-11 FOCUS;15X6;16 SPK,,100.00,
"ALY05156U20*CORE - 2003-2006 GMC Sierra 1500 16""x7"" (5156)",,100.00,
ALY05579U78*CORE - ALY05579U78*CORE,,100.00,
"ALY05652U80*CORE - WL;17-19 TAHOE/SILV;20X9;5SPK	FULL POLISHED",,100.00,
"ALY62479U20*CORE - 2007-2009 Nissan Altima 16""x7"" (62479)",,100.00,
"ALY62552U20*CORE - 2010-2013 Nissan Altima 17""x7.5"" (62552)",,100.00,
"STL03550U20 - Ford E150 2005 16"" OEM Factory Wheel Rim",,98.07,
STL62557U45 - WL;5-18 PAT/FRNT;16X7;18VBLACK,,98.07,
STL03498U45 - WL;03-11 C-VIC/GMARQ;16X7;7 HL,,98.03,
ALY69894U45 - ALY69894U45,,96.87,
STL08027U45 - WL;96-05 GM;15X6;20 VENTS,,96.87,
STL08038U45 - WL;97-05 MALIBU/G-AM;15X6,,96.87,
STL62599U45 - WL;13-19 SENTRA;16X6.5;20 RND,,96.87,
ALY59144U15 - WL;84-92 BMW 3;14X6;18-HOLSILVER,,96.00,
"ALY05148U30*CORE - 2002-2005 Chevrolet Malibu 15""x6"" (5148)",,94.56,
ALY67177U35*CORE - 2017-9 porsche cayman boxter,,94.56,
ALY85481U30*CORE - WL;16-19 GLC CLS;19X8;5SPK,,94.56,
ALY04714U80*CORE - ALY04714U80*CORE,,90.00,
ALY58919U20*CORE - ALY58919U20*CORE,,90.00,
"ALY62597U35*CORE - 2013-2016 Nissan Pathfinder 18""x7.5"" (62597)",,90.00,
STL70805U45 - STL70805U45,,90.00,
18580 - Seco  NL-34L lock pin for MVJNR tool holder,,82.50,
ALY04762U77*CORE - WL;16-19 CAD CT6;19X8.5;14SPKALLPTD LT SMKD HYPERSILVER,,80.00,
ALY05542U20*CORE - ALY05542U20*CORE,,80.00,
"ALY05903U45*CORE - gmc sierra 5 double 22""",,80.00,
ALY09137U90*CORE - ALY09137U90*CORE,,80.00,
ALY62756U20*CORE - ALY62756U20*CORE,,80.00,
ALY63149U45*CORE - WL;19-20 PILOT;20x8;5 TRPL SPKMACHINED AND BLACK,,80.00,
ALY05694U80*CORE - WL;15-19 CANYON;18X8.5;6 DBL S,,75.00,
ALY06054U20*CORE - 2002 oldsmobile alero (6054),,75.00,
"ALY62408U20*CORE - 2003-2004 Nissan Pathfinder 16""x7"" (62408)",,75.00,
"September 13, 2021 2:48:24 PM EDT",Page 16 of ,,21
Factory Wheel Warehouse,,,
Gross Sales By Product,,,
Date Range: 04/01/2021 - 06/30/2021,,,
 ,,,
Product,,Sales,
"ALY63839U20 *CORE - 2002-2004 Honda Odyssey 16""x6.5"" (63839)",,75.00,
DAS.412D - SNAP-IN SHORT LENGTH TIRE VALVE 100/bag  (TR412),,75.00,
ALY58980U20*CORE - WL;16-18 A7;19X9;7SPLT SPALL PTD BRT SPARK SILV MET,,71.52,
Shipping Fee - Shipping Fee,,71.00,
ALY86217U30*CORE - WL;16-19 X1;18X7.5;5Y SPMACHD/DARK CHARC MET,,64.00,
ALY02242U20*CORE - WL;05-08 300;17X7;7SPKALL PAINTED SILV COVERED LUG,,63.04,
ALY03905U20*CORE - ALY03905U20*CORE,,63.04,
ALY59040U35*CORE - WL;18-19 SQ5;21x8.5;10SPLITMACHINED AND MEDIUM CHARCOAL,,63.04,
"ALY59611U20*CORE - 2006-2012 BMW 323i 17""x8"" (59611)",,63.04,
"ALY62601U20*CORE - 2013-2016 Nissan Sentra 17""x6.5"" (62601)",,63.04,
ALY64110U30*CORE - WL;17-19 CR-V;17X7.5;5SPKMACHINED AND DARK CHARCOAL,,63.04,
ALY68801U78*CORE - WL;12-13 IMP WRX;18X8.5;10SPKMEDIUM HYPERSILVER,,63.04,
"ALY68829U30*CORE - 2015-2016 Subaru Impreza WRX 17""x8"" (68829)",,63.04,
ALY68855U45*CORE - WL;18-19 CROSSTREK;17X7;5YMACHINED AND BLACK,,63.04,
ALY70733U20*CORE - WL;06-09 TUCSON;16x6.5;10SPK,,63.04,
"ALY71801U10*CORE - 2012-2014 Acura TL 17""x8"" (71801)",,63.04,
ALY74333U35*CORE - WL;16-18 ES300H;17X7;10SPK,,63.04,
ALY85354U77*CORE - WL;14-18 S CLS;20X9.5;5 SPKLT SMKD HYPSILV FF/REAR,,63.04,
ALY86081U20*CORE - WL;14-19 MINI CPR;17X7;10DBLALL PTD BRIGHT SILVER METALLIC,,63.04,
ALY86150U20*CORE - WL;15-19 BMW 228I;18X7.5;5DBL,,63.04,
"ALY86153U20*CORE - 2014-2016 BMW 228i 17""x7"" (86153)",,63.04,
ALY86395U20*CORE - WL;17-19 CNTRYMAN;18x7.5;14SPKALL PAINTED SPARKLE SILVER,,63.04,
ALY02521U77*CORE - ALY02521U77*CORE,,60.00,
ALY03859U20*CORE - SILVER - PAINTED 2011-2017 | FORD | EXPLORER | 18x8 | 5-114mm (4in) | 10 SPOKE,,60.00,
ALY03995U20*CORE - WL;15-19 F150;17X7.5;6SPK,,60.00,
ALY04702U20*CORE - WL;13-16 CAD ATS;17X8;7SPK ALL PAINTED SILVER,,60.00,
ALY04835U77*CORE - WL;17-20 XT5;20x8;6Y SPK,,60.00,
ALY05716U77*CORE - WL;16-20 MALIBU;18X8.5;10 VN,,60.00,
ALY09205U90*CORE - CORE;19-20 CHEROKEE;18x7;5 SPOKE POL/DRK CHARC MET,,60.00,
"ALY59495U20*CORE - 2004-2006 BMW 645i 19""x9"" (59495)",,60.00,
ALY59766U20*CORE - WL;04-08 X TYPE;17X7;7 SPOKE,,60.00,
"ALY64927U20*CORE - 2010-2011 Mazda 3 16""x6.5"" (64927)",,60.00,
ALY65312U78*CORE - ALY65312U78*CORE,,60.00,
18930 - Seco Differential screw for MVJNR tool holder,,59.45,
DAS.5407 - 5407 VALVE PULLER BAR,,58.25,
"FWC66017U20 - Kia Optima 2006, 2007, 2008, 2009, 2010 16"" HUBCAP",,54.58,
ALY02629U80*CORE - WL;17-19 DODGE 1500;20x9;12SLALL POLISHED,,50.00,
ALY03903U45*CORE - ALY03903U45*CORE,,50.00,
ALY05082U10*CORE - WL;00-7 IMP/MNT;16X6.5;5SLTDONT SELL WHLS MARKED AWI;MACH,,50.00,
"ALY05209U20*CORE - 2005-2007 Chevrolet Corvette 19""x10"" (5209)",,50.00,
ALY05641U20*CORE - ALY05641U20*CORE,,50.00,
"September 13, 2021 2:48:24 PM EDT",Page 17 of ,,21
Factory Wheel Warehouse,,,
Gross Sales By Product,,,
Date Range: 04/01/2021 - 06/30/2021,,,
 ,,,
Product,,Sales,
ALY05698U80*CORE - ALY05698U80*CORE,,50.00,
"ALY09053U20*CORE - 2005-2007 Jeep Grand Cherokee 17""x7.5"" (9053)",,50.00,
ALY09119U90*CORE - WL;13-18 WRANGLER;18X7.5;5SPK POLISHED WITH SPARK SILV FACE,,50.00,
"ALY09136U90*CORE - 2014-2016 Jeep Grand Cherokee 18""x8"" (9136)",,50.00,
ALY09168U45*CORE - ALY09168U45*CORE,,50.00,
ALY10111U10*CORE - ALY10111U10*CORE,,50.00,
"ALY58854U20*CORE - 2008-2010 Audi A8 19""x8.5"" (58854)",,50.00,
ALY59013U30*CORE - WL;17-19 ALLRD;18X7.5;5SPLT SP,,50.00,
ALY59075U35*CORE - ALY59075U35*CORE,,50.00,
"ALY59557U20*CORE - 2006-2007 BMW 525i 17""x7.5"" (59557)",,50.00,
ALY59849U20*CORE - ALY59849U20*CORE,,50.00,
ALY59958U45*CORE - WL;17-19 JAG XE;19X8.5;10SPKALL PNTD BLACK;REAR,,50.00,
"ALY62517U20*CORE - 2009-2010 Nissan Murano 18""x7.5"" (62517)",,50.00,
DAS.181354 - BEAD LIFTING TOOL - RIM CLAMPS,,43.95,
ALY02528U79*CORE - ALY02528U79*CORE,,40.00,
ALY05627U80*CORE - ALY05627U80*CORE,,40.00,
ALY05768U35*CORE - WL;16-17 TERRAIN;19X7;12SPKMACHD AND MED CHARC,,40.00,
ALY05906U45*CORE - GMC SIERRA 19-20 22X9 6 Y SPOKE,,40.00,
ALY58984U20*CORE - WL;12-18 A7/S7;19X8.5;5DBL S,,40.00,
ALY59037U20*CORE - WL;18-19 Q5;19x8;5SPLIT SPOKEALL PAINTED BRIGHT SPARKLE SIL,,40.00,
ALY59038U20*CORE - ALY59038U20*CORE,,40.00,
ALY59070U20*CORE - WL;18-19 A5;18x8.5;5 SPOKE,,40.00,
ALY59421U20*CORE - ALY59421U20*CORE,,40.00,
ALY59619U20*CORE - WL;06-13 BMW 3;18X8.5;5 SPK,,40.00,
"ALY59622U20*CORE - 2006-2012 BMW 323i 19""x8"" (59622)",,40.00,
"ALY62583U35*CORE - 2012-2015 Nissan Maxima 19""x8"" (62583)",,40.00,
MAXS.MT-Tool - PROGRAMMING AND DIAGNOSTIC TOOL,,36.00,
FWC08029U20 - FWC08029U20,,34.41,
FWC61147U20 - HUBCAP/WHEEL COVER Toyota for Corolla Sedan 2009-2013 15 inch,,34.41,
"ALY09115U80*CORE - 2012-2016 Jeep Wrangler 18""x7.5"" (9115)",,32.00,
ALY09201U20*CORE - WL;19 CHEROKEE;17x7;10 SPOKEALL PTD BRIGHT SILVER METALLIC,,32.00,
"ALY02514A45*CORE - 2015 2016 Chrysler 200 18""x8"" (2514)",,31.52,
ALY03789U20*CORE - WL;09-13 F150;20X8.5;13 SPKALL PAINTD CHAMPAGNE SILVER FF,,31.52,
"ALY03818U20*CORE - 2010-2012 Ford Mustang 18""x8"" (3810)",,31.52,
ALY03949U45*CORE - WL;13-15 EXPLORER;20X9;5 SPLITMACHINED AND BLACK,,31.52,
"ALY05064U20*CORE - 1998-1999 Chevrolet S10 Blazer 15""x7"" (5064)",,31.52,
ALY05066U10*CORE - WL;98-99MALIBU;15x6;9SPKMACINED WITH SILVER VENTS,,31.52,
ALY05872U20*CORE - 2019 CAMARO 20X8.5,,31.52,
ALY06535U20*CORE - WL;99-03GRNDPRX;16X6.5;5SP;SIL,,31.52,
"ALY59904U20*CORE - Jaguar F-Type 19"" 2014 2015 2016 Silver",,31.52,
ALY59927U45*CORE - WL;16-19 JAG XF;19X8;7DBLMACHINED AND BLACK,,31.52,
"September 13, 2021 2:48:24 PM EDT",Page 18 of ,,21
Factory Wheel Warehouse,,,
Gross Sales By Product,,,
Date Range: 04/01/2021 - 06/30/2021,,,
 ,,,
Product,,Sales,
ALY59953U30*CORE - WL;17-19 JAG XE;18X7.5;5 DBLMACHINED AND CHARC;FRONT,,31.52,
ALY62354U10 *CORE - WL;98-1 ALTIMA;15X6;6SP;MACHNDSILVER,,31.52,
"ALY62354U30*CORE - Nissan Altima 15"" 98-2000 CNC Charcoal",,31.52,
ALY62784U45*CORE - CORE;19 ALTIMA;17x7.5;10 SPOKE,,31.52,
ALY63777U10*CORE - WL;98-00 ACCORD;16X6.5;5SPOKEMACHINED AND SILVER,,31.52,
ALY65779U20*CORE - WL;02-03 LANCER;15x6;7 SPOKE,,31.52,
ALY67501U77*CORE - WL RR;17-18 PNAMRA;21x11.5;10YMACHD LIP W/BRT HYPER SILV,,31.52,
ALY68840U30*CORE - WL;16-18 FORSTR;18X7;5DBL SMACHINED AND CHARCOAL,,31.52,
"ALY69560U30*CORE - 2011-2014 Toyota FJ Cruiser 17""x7.5"" (69560)",,31.52,
"ALY69590U20*CORE - 2011-2013 Toyota Corolla 16""x6.5"" (69590)",,31.52,
ALY69850U10*CORE - WL;08-14GOLF/JTTA/RAB;17X7;5SP,,31.52,
ALY69999U20*CORE - WL;16-18 PASSAT;16X6.5;10SPKALL PAINTED SILVER,,31.52,
ALY70010U20*CORE - WL;17 TIGUAN;18X8;5DBL SPK,,31.52,
ALY70032U45*CORE - WL;18 JETTA;16x6.5;20 SPOKEMACHINED/BLACK,,31.52,
"ALY70392U20*CORE - 2014-2015 Volvo S60 17""x8"" (70392)",,31.52,
"ALY70695U20*CORE - 2002-2005 Hyundai Sonata 16""x6"" (70695)",,31.52,
ALY71278U20*CORE - WL;08-13 X6;19X9;5 SPK W FLAREREAR;ALL PAINTED SILVER,,31.52,
ALY71541U20*CORE - WL;13-19 3 SER;18X8;10SPKALL PAINTED SILVER FRONT,,31.52,
ALY71628U20*CORE - WL;11-19 5/6 SER;18X8;10SPKMACHD AND MED SILVER,,31.52,
"ALY74180U78*CORE - 2004-2008 Lexus RX400H 18""x7"" (74180)",,31.52,
ALY74339U35*CORE - WL;16-19 LEX RX;20X8;20SPK,,31.52,
ALY74375U77*CORE - ALY74375U77*CORE,,31.52,
ALY75199U35*CORE - CORE;16-18 RAV4;17X7;10VN,,31.52,
ALY85559U35*CORE - 2017-2020 Mercedes Benz MERCEDES S-CLASS,,31.52,
"ALY86015U20*CORE - BMW 328i 17"" 2013 2014 Silver",,31.52,
ALY86035U10*CORE - WL;14-17 5/7 SER;19X8.5;15SPKMACH AND BRIGHT SILV/FRONT,,31.52,
ALY02521U20*CORE - ALY02521U20*CORE,,30.00,
ALY02543U91*CORE - WL;15-17 CHRGR;18X7.5;10SPKPOLISHED W/CHARCOAL VENTS,,30.00,
ALY03805U10*CORE - ALY03805U10*CORE,,30.00,
ALY04585U80*CORE - ALY04585U80*CORE,,30.00,
ALY04650U80*CORE - ALY04650U80*CORE,,30.00,
ALY05500U10*CORE - WL;11-19SIE/SLVR;17X7.5;5SPBRIGHT SILV MET MACHINED;SRW,,30.00,
ALY05757U35*CORE - ALY05757U35*CORE,,30.00,
ALY09148U20*CORE - WL;15-18 RENEGADE;17X7;5 YSPK,,30.00,
ALY09188U20*CORE - ALY09188U20*CORE,,30.00,
ALY10059U20*CORE - CORE;12-19EXPLORER;18X8;5SPK,,30.00,
ALY58947U20*CORE - ALY58947U20*CORE,,30.00,
ALY59370U80*CORE - ALY59370U80*CORE,,30.00,
ALY59383U20*CORE - ALY59383U20*CORE,,30.00,
ALY59493U20*CORE - 'WL;04-10 645I;19X8.5;7SPK;FT,,30.00,
ALY59547U78*CORE - ALY59547U78*CORE,,30.00,
"September 13, 2021 2:48:24 PM EDT",Page 19 of ,,21
Factory Wheel Warehouse,,,
Gross Sales By Product,,,
Date Range: 04/01/2021 - 06/30/2021,,,
 ,,,
Product,,Sales,
ALY59617U20*CORE - ALY59617U20*CORE,,30.00,
ALY62627U35*CORE - ALY62627U35*CORE,,30.00,
ALY62742U35*CORE - WL;17-19 PTHFNDR;18X7.5;15SPKMACHD AND MED CHARC,,30.00,
ALY63153U45*CORE - WL;19 HRV;18x7.5;10 SPOKE,,30.00,
"ALY64016U35*CORE - 2011-2012 Honda Accord 18""x8"" (64016)",,30.00,
ALY64963U77*CORE - Mazda CX9 20x7.5 et45 Hyper Silver Wheel,,30.00,
ALY65289U20*CORE - ALY65289U20*CORE,,30.00,
ALY02380U20*CORE - WL;10-17 CALB/PAT;17X6.5;5SPBRIGHT SILVER MET FF,,25.00,
"ALY09136U91*CORE - 2014-2016 Jeep Grand Cherokee 18""x8"" (9136)",,25.00,
"ALY58890U20*CORE - 2010-2014 Audi A5 18""x8.5"" (58890)",,25.00,
ALY59851U20*CORE - 10-15 jaguar XF 20X9.5 7 SPLIT SPOKE,,25.00,
"ALY62481U20*CORE - 2007-2009 Nissan Altima 17""x7"" (62481)",,25.00,
"ALY62551U20*CORE - 2010-2013 Nissan Altima 16""x7"" (62551)",,25.00,
"ALY63885U10*CORE - 2005-2006 Honda Odyssey 16""x7"" (63885A)",,25.00,
"ALY64024U20*CORE - 2012 Honda Civic 16""x6.5"" (64024)",,25.00,
ALY64047U20*CORE - WL;13-15 ACCORD;17X7.5;10S,,25.00,
ALY71601U20*CORE - WL;13 X1;18X8;5 SPKALL PAINTED BRIGHT SILVER,,16.00,
800 grit - sand paper,,0.00,
ALY05269U10 - WL;07-10 COBALT/G5;16X6;5 SPKMACHINED W/SILVER POCKETS,,0.00,
"ALY63849U20*CORE - 2003-2005 Honda Pilot 16""x6.5"" (63849)",,0.00,
"September 13, 2021 2:48:24 PM EDT",Page 20 of ,,21
